NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,phishing
2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,15,0,0,0,1
2,0,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,34,0,0,0,1
2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,15,0,0,0,1
2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,14,0,0,0,1
2,0,6,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,31,0,0,0,1
2,1,4,48,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,22,0,0,0,1
3,0,5,72,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,46,0,0,0,1
3,1,6,76,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,17,52,0,0,0,1
4,2,4,71,5,4,0,0,0,0,0,0,0,9,1,0,0,0,0,0,35,29,0,0,1,1
2,0,2,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,16,0,0,0,1
4,0,5,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25,44,0,0,0,1
3,0,3,211,0,0,0,0,8,0,9,9,0,48,1,1,0,0,0,0,15,33,155,0,0,1
1,0,3,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,7,0,0,0,1
3,1,5,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,25,0,0,0,1
3,1,3,76,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,27,0,0,0,1
3,1,4,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,33,0,0,1,1
1,0,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,4,0,0,0,1
4,0,4,101,2,0,0,0,0,0,0,0,0,20,1,1,1,0,0,0,13,47,33,0,2,1
2,1,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,11,0,0,0,1
1,0,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,37,0,0,0,1
3,1,6,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,31,0,0,0,1
3,0,3,64,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,44,0,0,0,1
2,0,4,51,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,12,32,0,0,0,1
2,0,3,37,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,16,0,0,0,1
3,1,5,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,49,0,0,0,1
4,1,3,64,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,24,0,0,1,1
4,1,4,69,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,41,0,0,0,1
2,0,2,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,1,1
3,1,3,91,0,0,0,0,0,0,1,0,0,22,1,1,0,0,0,0,23,25,35,0,0,1
5,0,4,61,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,11,38,4,0,1,1
1,0,3,60,0,0,0,0,1,0,0,0,0,23,1,1,0,0,0,0,7,46,0,0,0,1
1,0,3,60,0,0,0,0,1,0,0,0,0,16,1,1,0,0,0,0,7,46,0,0,0,1
1,0,4,59,0,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,12,40,0,0,0,1
4,1,6,86,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,17,62,0,0,0,1
4,1,4,78,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,22,49,0,0,0,1
2,0,4,68,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,37,0,0,0,1
2,0,5,58,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,10,41,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,1
1,0,2,44,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,14,0,0,0,1
2,1,2,58,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,17,34,0,0,0,1
2,1,2,58,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,17,34,0,0,0,1
3,1,2,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,10,0,0,0,1
2,0,5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,28,0,0,0,1
3,1,5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,28,0,0,0,1
1,0,7,111,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,26,78,0,0,0,1
1,0,3,29,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,7,15,0,0,1,1
4,0,4,88,2,0,0,0,0,0,0,0,0,20,1,1,1,0,0,0,13,34,33,0,2,1
1,0,3,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,8,0,0,0,1
4,1,5,182,2,0,0,0,7,0,2,2,0,26,1,1,0,0,1,0,18,69,87,0,0,1
4,1,5,94,1,0,0,0,1,0,0,0,0,17,1,1,0,0,1,0,18,69,0,0,0,1
3,0,5,90,1,0,0,0,1,0,0,0,0,22,1,1,0,0,1,0,14,69,0,0,0,1
4,1,5,182,2,0,0,0,7,0,2,2,0,28,1,1,0,0,1,0,18,69,87,0,0,1
3,0,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,17,0,0,0,1
2,0,3,53,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,24,0,0,0,1
3,1,5,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,29,0,0,0,1
3,0,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,27,0,0,0,1
3,0,3,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,37,0,0,0,1
2,0,2,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,13,0,0,0,1
3,0,5,82,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,20,47,7,0,0,1
4,0,5,59,0,0,0,1,0,0,0,0,0,10,1,1,1,0,0,0,13,39,0,0,0,1
3,1,5,65,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19,39,0,0,0,1
3,1,5,70,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,24,39,0,0,0,1
4,0,3,38,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,12,19,0,0,0,1
3,0,5,216,0,0,0,0,0,0,0,0,0,31,1,1,0,0,1,0,28,46,134,0,0,1
2,0,2,36,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,13,16,0,0,0,1
2,0,2,54,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,24,0,0,0,1
3,1,3,46,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,24,0,0,0,1
3,1,5,57,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11,39,0,0,0,1
4,1,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,16,0,0,0,1
4,1,2,94,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,22,65,0,0,1,1
3,1,5,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,35,0,0,0,1
3,1,4,51,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20,24,0,0,0,1
3,0,2,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,17,0,0,0,1
1,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,8,0,0,0,1
2,0,3,39,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,7,25,0,0,1,1
2,0,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,20,0,0,0,1
1,0,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,13,0,0,0,1
2,1,0,40,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,21,1,10,0,0,1
1,0,2,39,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,10,0,0,0,1
2,1,0,32,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,24,1,0,0,0,1
2,0,2,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,17,0,0,0,1
3,1,5,102,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,29,66,0,0,0,1
3,0,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,22,0,0,0,1
3,1,2,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,5,0,0,0,1
2,0,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,1
1,0,3,32,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,15,10,0,0,0,1
2,0,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,11,0,0,0,1
2,0,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,18,0,0,0,1
3,1,3,48,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,21,0,0,0,1
1,0,2,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,8,0,0,0,1
3,1,2,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,17,0,0,0,1
4,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,15,0,0,0,1
2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,11,0,0,0,1
1,0,11,170,1,0,0,0,0,0,0,0,0,39,1,1,0,0,1,0,26,137,0,0,2,1
3,0,4,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,1
2,0,3,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,24,0,0,0,1
3,1,3,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,31,0,0,0,1
3,1,3,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,23,0,0,0,1
3,1,2,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,18,0,0,0,1
5,0,4,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,38,3,0,1,1
2,0,2,37,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,13,0,0,0,1
5,1,3,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,41,0,0,0,1
1,0,3,60,0,0,0,0,1,0,0,0,0,23,1,1,0,0,0,0,7,46,0,0,0,1
3,1,4,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,39,0,0,0,1
5,0,4,88,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,11,38,31,0,1,1
5,0,4,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,38,0,0,1,1
1,0,3,47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16,24,0,0,1,1
2,0,4,57,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,15,35,0,0,0,1
4,1,4,67,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,39,0,0,0,1
2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,18,0,0,0,1
7,0,6,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,65,0,0,0,1
14,0,3,242,0,0,0,0,0,0,6,12,1,74,1,0,0,0,0,0,15,20,174,0,0,1
2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,17,0,0,1,1
1,0,4,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,19,0,0,0,1
1,0,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,5,0,0,0,1
1,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,6,0,0,0,1
2,0,6,62,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,40,0,0,0,1
2,0,3,44,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,10,27,0,0,0,1
4,1,4,68,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,40,0,0,0,1
2,0,5,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,20,0,0,0,1
2,0,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,25,0,0,0,1
3,1,1,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,24,0,0,0,1
2,0,6,72,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,45,0,0,0,1
2,1,4,47,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,18,0,0,0,1
4,1,2,42,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,25,10,0,0,0,1
1,0,4,79,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,59,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,13,53,0,0,0,1
3,1,5,66,1,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,15,44,0,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,13,53,0,0,0,1
3,0,3,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,25,0,0,0,1
1,0,4,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,24,0,0,0,1
2,0,5,69,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,37,0,0,0,1
3,0,6,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,42,0,0,0,1
1,0,2,35,1,1,0,0,0,0,0,0,0,7,1,1,0,0,1,0,24,4,0,0,0,1
3,1,1,51,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,18,0,0,0,1
2,0,6,75,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,48,0,0,0,1
2,0,6,79,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,52,0,0,0,1
4,1,3,57,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,30,0,0,0,1
14,0,3,240,0,0,0,0,0,0,6,12,1,74,1,0,0,0,1,0,12,21,174,0,0,1
2,0,2,49,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,10,32,0,0,0,1
2,0,3,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,24,0,0,0,1
1,0,4,69,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,14,48,0,0,0,1
2,0,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,21,0,0,0,1
1,0,3,60,0,0,0,0,1,0,0,0,0,13,1,1,0,0,0,0,7,46,0,0,0,1
1,0,3,60,0,0,0,0,1,0,0,0,0,26,1,1,0,0,0,0,7,46,0,0,0,1
1,0,4,44,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,20,17,0,0,0,1
3,1,3,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,18,0,0,1,1
3,0,4,44,0,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,25,0,0,0,1
1,0,4,36,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,12,17,0,0,0,1
4,0,3,43,0,0,0,0,1,0,0,0,0,9,1,0,1,0,0,0,12,22,1,0,0,1
4,0,3,46,0,0,0,0,1,0,0,0,0,9,1,0,1,0,0,0,12,22,4,0,0,1
1,0,3,34,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,10,17,0,0,0,1
2,0,2,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,16,0,0,1,1
3,1,3,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,24,0,0,0,1
1,0,3,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,9,0,0,0,1
2,0,3,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,25,23,0,0,2,1
1,0,4,79,1,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,13,59,0,0,0,1
2,1,4,83,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,17,59,0,0,0,1
2,0,4,89,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,69,0,0,0,1
2,1,2,58,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,17,34,0,0,0,1
4,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,16,0,0,0,1
2,0,5,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9,40,0,1,0,1
3,1,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,6,0,0,0,1
7,1,2,129,1,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,15,13,93,0,1,1
3,1,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,5,0,0,0,1
6,3,2,59,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,20,0,0,0,1
1,0,3,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,13,0,0,0,1
2,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,22,0,0,0,1
1,0,3,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,16,0,0,0,1
2,0,4,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,29,0,0,1,1
3,1,3,60,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,24,29,0,0,0,1
1,0,11,170,1,0,0,0,0,0,0,0,0,39,1,1,0,0,1,0,26,137,0,0,2,1
3,1,4,61,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,19,35,0,0,0,1
2,0,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,23,0,0,0,1
2,0,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,25,0,0,0,1
1,0,6,74,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,45,0,0,1,1
2,0,1,34,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,13,14,0,0,1,1
1,0,4,79,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,59,0,0,0,1
1,0,4,79,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,59,0,0,0,1
3,0,2,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,22,0,0,0,1
2,0,4,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,29,0,0,0,1
2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,26,0,0,0,1
2,0,3,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,25,26,0,0,2,1
3,0,4,47,0,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,28,0,0,0,1
2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,24,0,0,1,1
4,0,4,101,2,0,0,0,0,0,0,0,0,31,1,1,1,0,0,0,13,47,33,0,2,1
4,0,4,101,2,0,0,0,0,0,0,0,0,31,1,1,1,0,0,0,13,47,33,0,2,1
2,0,2,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,19,9,0,0,0,1
2,0,1,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,14,0,0,0,1
3,0,5,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,30,0,0,0,1
1,0,4,79,1,0,0,0,0,0,0,0,0,31,1,1,0,0,0,0,13,59,0,0,0,1
2,0,6,89,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,25,57,0,0,0,1
1,0,4,79,1,0,0,0,0,0,0,0,0,26,1,1,0,0,0,0,13,59,0,0,0,1
4,0,4,98,2,0,0,0,0,0,0,0,0,28,1,1,1,0,0,0,13,47,30,0,2,1
4,1,3,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,28,0,0,0,1
3,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,17,0,0,0,1
4,0,4,103,2,0,0,0,0,0,0,0,0,33,1,1,1,0,0,0,13,47,35,0,2,1
2,0,4,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,22,0,0,0,1
3,0,3,45,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,20,18,0,0,0,1
3,1,3,48,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,27,0,0,0,1
2,0,1,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,13,0,0,0,1
2,1,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,12,0,0,0,1
2,0,1,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,11,0,0,0,1
3,1,5,81,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,52,0,0,0,1
1,0,11,170,1,0,0,0,0,0,0,0,0,41,1,1,0,0,1,0,26,137,0,0,2,1
1,0,5,78,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,20,51,0,0,0,1
4,1,4,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,27,0,0,0,1
1,0,1,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,6,0,0,0,1
4,0,3,118,0,0,0,0,1,0,1,1,0,49,1,0,1,0,0,0,12,22,76,0,0,1
2,0,4,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,24,0,0,0,1
1,0,5,78,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,20,51,0,0,0,1
1,0,5,78,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,20,51,0,0,0,1
1,0,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,25,0,0,0,1
3,0,5,44,0,0,0,1,0,0,0,0,0,9,1,0,1,0,1,0,12,25,0,0,0,1
2,1,3,46,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,27,12,0,0,0,1
3,1,2,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,26,0,0,0,1
2,0,4,116,1,0,0,0,4,0,2,1,0,1,1,1,0,0,0,0,17,43,48,0,0,1
2,0,4,73,1,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,13,53,0,0,0,1
4,1,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,14,0,0,0,1
4,1,2,48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,20,0,0,0,1
1,0,2,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,6,0,0,0,1
1,0,5,78,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,20,51,0,0,0,1
1,0,4,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,25,0,0,0,1
2,0,4,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,30,0,0,0,1
2,0,4,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,32,0,0,0,1
4,0,3,199,0,0,0,0,4,0,13,6,0,48,1,0,1,0,0,0,12,22,157,0,1,1
4,0,5,53,0,0,0,1,0,0,0,0,0,9,1,0,1,0,1,0,12,34,0,0,0,1
3,1,4,49,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,16,26,0,0,0,1
1,0,3,24,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,7,10,0,0,0,1
2,0,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,23,0,0,0,1
3,0,6,75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21,47,0,0,0,1
1,0,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,0,0,0,1
2,0,2,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,17,0,0,0,1
2,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,20,0,0,0,1
4,1,6,95,1,0,0,0,0,3,0,0,0,11,1,1,0,0,0,0,23,65,0,0,0,1
3,1,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,15,0,0,0,1
1,0,4,69,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,14,48,0,0,0,1
2,0,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,26,0,0,0,1
3,0,5,162,2,0,0,0,8,0,2,2,0,4,1,0,0,0,0,0,21,38,95,0,0,1
2,0,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,22,0,0,0,1
4,0,3,55,0,0,0,0,2,0,1,1,0,9,1,0,1,0,0,0,12,22,13,0,0,1
1,0,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,5,0,0,0,1
3,1,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,17,0,1,0,1
4,1,3,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,23,0,0,0,1
3,1,3,55,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,19,29,0,0,0,1
1,0,4,47,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,29,0,0,0,1
3,1,7,71,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26,38,0,0,1,1
2,1,7,78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,33,38,0,0,1,1
1,0,4,79,1,0,0,0,0,0,0,0,0,31,1,1,0,0,0,0,13,59,0,0,0,1
